audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD1530,TRIP023,06-02-2024 17:38,2006,64,normal,0
AUD1531,TRIP023,06-02-2024 17:39,2065,76,loud,0
AUD1532,TRIP023,06-02-2024 17:40,2124,51,quiet,0
AUD1533,TRIP023,06-02-2024 17:41,2183,64,normal,0
AUD1534,TRIP023,06-02-2024 17:42,2242,67,normal,0
AUD1535,TRIP023,06-02-2024 17:43,2301,60,normal,0
AUD1536,TRIP023,06-02-2024 17:44,2360,48,quiet,0
AUD1537,TRIP023,06-02-2024 17:45,2419,49,quiet,0
AUD1538,TRIP023,06-02-2024 17:46,2478,60,normal,0
AUD1539,TRIP023,06-02-2024 17:47,2537,58,normal,0
AUD1540,TRIP023,06-02-2024 17:48,2596,45,quiet,0
AUD1541,TRIP023,06-02-2024 17:49,2655,45,quiet,0
AUD1542,TRIP023,06-02-2024 17:50,2714,58,normal,0
AUD1543,TRIP023,06-02-2024 17:51,2773,45,quiet,0
AUD1544,TRIP023,06-02-2024 17:52,2832,54,quiet,0
AUD1545,TRIP023,06-02-2024 17:53,2891,46,quiet,0
AUD1546,TRIP023,06-02-2024 17:54,2950,45,quiet,0
AUD1547,TRIP023,06-02-2024 17:55,3009,47,quiet,0
AUD1548,TRIP023,06-02-2024 17:56,3068,54,quiet,0
AUD1549,TRIP023,06-02-2024 17:57,3127,52,quiet,0
AUD1550,TRIP023,06-02-2024 17:58,3186,45,quiet,0
AUD1551,TRIP023,06-02-2024 17:59,3245,45,quiet,0
AUD1552,TRIP023,06-02-2024 18:00,3304,54,quiet,0
AUD1553,TRIP023,06-02-2024 18:01,3363,57,quiet,0
AUD1554,TRIP023,06-02-2024 18:02,3422,60,normal,0
AUD1555,TRIP023,06-02-2024 18:03,3480,75,loud,0
AUD1556,TRIP024,06-02-2024 18:19,0,79,loud,0
AUD1557,TRIP024,06-02-2024 18:19,48,59,normal,0
AUD1558,TRIP024,06-02-2024 18:20,96,60,normal,0
AUD1559,TRIP024,06-02-2024 18:21,144,59,normal,0
AUD1560,TRIP024,06-02-2024 18:22,192,58,normal,0
AUD1561,TRIP024,06-02-2024 18:23,240,77,loud,0
AUD1562,TRIP024,06-02-2024 18:23,288,58,normal,0
AUD1563,TRIP024,06-02-2024 18:24,336,56,quiet,0
AUD1564,TRIP024,06-02-2024 18:25,384,45,quiet,0
AUD1565,TRIP024,06-02-2024 18:26,432,70,conversation,0
AUD1566,TRIP024,06-02-2024 18:27,480,56,quiet,0
AUD1567,TRIP024,06-02-2024 18:27,528,56,quiet,0
AUD1568,TRIP024,06-02-2024 18:28,576,79,loud,0
AUD1569,TRIP024,06-02-2024 18:29,624,52,quiet,0
AUD1570,TRIP024,06-02-2024 18:30,672,49,quiet,0
AUD1571,TRIP024,06-02-2024 18:31,720,49,quiet,0
AUD1572,TRIP024,06-02-2024 18:31,768,49,quiet,0
AUD1573,TRIP024,06-02-2024 18:32,816,57,quiet,0
AUD1574,TRIP024,06-02-2024 18:33,864,63,normal,0
AUD1575,TRIP024,06-02-2024 18:34,912,60,normal,0
AUD1576,TRIP024,06-02-2024 18:35,960,72,conversation,0
AUD1577,TRIP024,06-02-2024 18:35,1008,68,conversation,0
AUD1578,TRIP024,06-02-2024 18:36,1056,66,normal,0
AUD1579,TRIP024,06-02-2024 18:37,1104,67,normal,0
AUD1580,TRIP024,06-02-2024 18:38,1152,70,conversation,0
AUD1581,TRIP024,06-02-2024 18:39,1200,62,normal,0
AUD1582,TRIP024,06-02-2024 18:39,1248,80,loud,0
AUD1583,TRIP024,06-02-2024 18:40,1296,57,quiet,0
AUD1584,TRIP024,06-02-2024 18:41,1344,58,normal,0
AUD1585,TRIP024,06-02-2024 18:42,1392,55,quiet,0
AUD1586,TRIP024,06-02-2024 18:43,1440,55,quiet,0
AUD1587,TRIP024,06-02-2024 18:43,1488,52,quiet,0
AUD1588,TRIP024,06-02-2024 18:44,1536,52,quiet,0
AUD1589,TRIP024,06-02-2024 18:45,1584,62,normal,0
AUD1590,TRIP024,06-02-2024 18:46,1632,62,normal,0
AUD1591,TRIP024,06-02-2024 18:47,1680,59,normal,0
AUD1592,TRIP024,06-02-2024 18:47,1728,55,quiet,0
AUD1593,TRIP024,06-02-2024 18:48,1776,77,loud,0
AUD1594,TRIP024,06-02-2024 18:49,1824,79,loud,0
AUD1595,TRIP024,06-02-2024 18:50,1872,71,conversation,0
AUD1596,TRIP024,06-02-2024 18:51,1920,67,normal,0
AUD1597,TRIP024,06-02-2024 18:51,1968,79,loud,0
AUD1598,TRIP024,06-02-2024 18:52,2016,67,normal,0
AUD1599,TRIP024,06-02-2024 18:53,2064,50,quiet,0
AUD1600,TRIP024,06-02-2024 18:54,2112,54,quiet,0
AUD1601,TRIP024,06-02-2024 18:55,2160,65,normal,0
AUD1602,TRIP024,06-02-2024 18:55,2208,70,conversation,0
AUD1603,TRIP024,06-02-2024 18:56,2256,77,loud,0
AUD1604,TRIP024,06-02-2024 18:57,2304,77,loud,0
AUD1605,TRIP024,06-02-2024 18:58,2352,73,conversation,0
AUD1606,TRIP024,06-02-2024 18:59,2400,74,conversation,0
AUD1607,TRIP024,06-02-2024 18:59,2448,61,normal,0
AUD1608,TRIP024,06-02-2024 19:00,2496,60,normal,0
AUD1609,TRIP024,06-02-2024 19:01,2544,60,normal,0
AUD1610,TRIP024,06-02-2024 19:02,2592,65,normal,0
AUD1611,TRIP024,06-02-2024 19:03,2640,72,conversation,0
AUD1612,TRIP024,06-02-2024 19:03,2688,96,argument,8
AUD1613,TRIP024,06-02-2024 19:04,2736,60,normal,0
AUD1614,TRIP024,06-02-2024 19:05,2784,58,normal,0
AUD1615,TRIP024,06-02-2024 19:06,2832,71,conversation,0
AUD1616,TRIP024,06-02-2024 19:07,2880,60,normal,0
AUD1617,TRIP024,06-02-2024 19:07,2928,77,loud,0
AUD1618,TRIP024,06-02-2024 19:08,2976,79,loud,0
AUD1619,TRIP024,06-02-2024 19:09,3024,83,loud,0
AUD1620,TRIP024,06-02-2024 19:10,3072,69,conversation,0
AUD1621,TRIP024,06-02-2024 19:11,3120,80,loud,0
AUD1622,TRIP024,06-02-2024 19:11,3168,52,quiet,0
AUD1623,TRIP024,06-02-2024 19:12,3216,78,loud,0
AUD1624,TRIP024,06-02-2024 19:13,3264,73,conversation,0
AUD1625,TRIP024,06-02-2024 19:14,3312,67,normal,0
AUD1626,TRIP024,06-02-2024 19:15,3360,63,normal,0
AUD1627,TRIP024,06-02-2024 19:15,3408,45,quiet,0
AUD1628,TRIP024,06-02-2024 19:16,3456,72,conversation,0
AUD1629,TRIP024,06-02-2024 19:17,3504,59,normal,0
AUD1630,TRIP024,06-02-2024 19:18,3552,61,normal,0
AUD1631,TRIP024,06-02-2024 19:19,3600,74,loud,0
AUD1632,TRIP025,06-02-2024 06:03,0,76,loud,0
AUD1633,TRIP025,06-02-2024 06:03,32,50,quiet,0
AUD1634,TRIP025,06-02-2024 06:04,64,61,normal,0
AUD1635,TRIP025,06-02-2024 06:04,96,72,conversation,0
AUD1636,TRIP025,06-02-2024 06:05,128,61,normal,0
AUD1637,TRIP025,06-02-2024 06:05,160,63,normal,0
AUD1638,TRIP025,06-02-2024 06:06,192,57,quiet,0
AUD1639,TRIP025,06-02-2024 06:06,224,55,quiet,0
AUD1640,TRIP025,06-02-2024 06:07,256,53,quiet,0
AUD1641,TRIP025,06-02-2024 06:07,288,56,quiet,0
AUD1642,TRIP025,06-02-2024 06:08,320,45,quiet,0
AUD1643,TRIP025,06-02-2024 06:08,352,73,conversation,0
AUD1644,TRIP025,06-02-2024 06:09,384,62,normal,0
AUD1645,TRIP025,06-02-2024 06:09,416,62,normal,0
AUD1646,TRIP025,06-02-2024 06:10,448,63,normal,0
AUD1647,TRIP025,06-02-2024 06:11,480,55,quiet,0
AUD1648,TRIP025,06-02-2024 06:11,512,63,normal,0
AUD1649,TRIP025,06-02-2024 06:12,544,53,quiet,0
AUD1650,TRIP025,06-02-2024 06:12,576,54,quiet,0
AUD1651,TRIP025,06-02-2024 06:13,608,59,normal,0
AUD1652,TRIP025,06-02-2024 06:13,640,60,normal,0
AUD1653,TRIP025,06-02-2024 06:14,672,74,conversation,0
AUD1654,TRIP025,06-02-2024 06:14,704,50,quiet,0
AUD1655,TRIP025,06-02-2024 06:15,736,50,quiet,0
AUD1656,TRIP025,06-02-2024 06:15,768,55,quiet,0
AUD1657,TRIP025,06-02-2024 06:16,800,93,argument,25
AUD1658,TRIP025,06-02-2024 06:16,832,92,argument,57
AUD1659,TRIP025,06-02-2024 06:17,864,98,argument,89
AUD1660,TRIP025,06-02-2024 06:17,896,94,argument,121
AUD1661,TRIP025,06-02-2024 06:18,928,63,normal,0
AUD1662,TRIP025,06-02-2024 06:19,960,60,normal,0
AUD1663,TRIP025,06-02-2024 06:19,992,62,normal,0
AUD1664,TRIP025,06-02-2024 06:20,1024,52,quiet,0
AUD1665,TRIP025,06-02-2024 06:20,1056,60,normal,0
AUD1666,TRIP025,06-02-2024 06:21,1088,48,quiet,0
AUD1667,TRIP025,06-02-2024 06:21,1120,63,normal,0
AUD1668,TRIP025,06-02-2024 06:22,1152,64,normal,0
AUD1669,TRIP025,06-02-2024 06:22,1184,58,normal,0
AUD1670,TRIP025,06-02-2024 06:23,1216,53,quiet,0
AUD1671,TRIP025,06-02-2024 06:23,1248,52,quiet,0
AUD1672,TRIP025,06-02-2024 06:24,1280,50,quiet,0
AUD1673,TRIP025,06-02-2024 06:24,1312,52,quiet,0
AUD1674,TRIP025,06-02-2024 06:25,1344,84,very_loud,10
AUD1675,TRIP025,06-02-2024 06:25,1376,62,normal,0
AUD1676,TRIP025,06-02-2024 06:26,1408,57,quiet,0
AUD1677,TRIP025,06-02-2024 06:27,1440,52,quiet,0
AUD1678,TRIP025,06-02-2024 06:27,1472,58,normal,0
AUD1679,TRIP025,06-02-2024 06:28,1504,65,normal,0
AUD1680,TRIP025,06-02-2024 06:28,1536,65,normal,0
AUD1681,TRIP025,06-02-2024 06:29,1568,69,conversation,0
AUD1682,TRIP025,06-02-2024 06:29,1600,70,conversation,0
AUD1683,TRIP025,06-02-2024 06:30,1632,59,normal,0
AUD1684,TRIP025,06-02-2024 06:30,1664,52,quiet,0
AUD1685,TRIP025,06-02-2024 06:31,1696,57,quiet,0
AUD1686,TRIP025,06-02-2024 06:31,1728,67,normal,0
AUD1687,TRIP025,06-02-2024 06:32,1760,53,quiet,0
AUD1688,TRIP025,06-02-2024 06:32,1792,81,loud,0
AUD1689,TRIP025,06-02-2024 06:33,1824,53,quiet,0
AUD1690,TRIP025,06-02-2024 06:33,1856,65,normal,0
AUD1691,TRIP025,06-02-2024 06:34,1888,62,normal,0
AUD1692,TRIP025,06-02-2024 06:35,1920,67,normal,0
AUD1693,TRIP025,06-02-2024 06:35,1952,45,quiet,0
AUD1694,TRIP025,06-02-2024 06:36,1980,80,loud,0
AUD1695,TRIP026,06-02-2024 06:53,0,72,loud,0
AUD1696,TRIP026,06-02-2024 06:53,54,62,normal,0
AUD1697,TRIP026,06-02-2024 06:54,108,45,quiet,0
AUD1698,TRIP026,06-02-2024 06:55,162,72,conversation,0
AUD1699,TRIP026,06-02-2024 06:56,216,55,quiet,0
AUD1700,TRIP026,06-02-2024 06:57,270,51,quiet,0
AUD1701,TRIP026,06-02-2024 06:58,324,45,quiet,0
AUD1702,TRIP026,06-02-2024 06:59,378,50,quiet,0
AUD1703,TRIP026,06-02-2024 07:00,432,64,normal,0
AUD1704,TRIP026,06-02-2024 07:01,486,55,quiet,0
AUD1705,TRIP026,06-02-2024 07:02,540,58,normal,0
AUD1706,TRIP026,06-02-2024 07:02,594,63,normal,0
AUD1707,TRIP026,06-02-2024 07:03,648,45,quiet,0
AUD1708,TRIP026,06-02-2024 07:04,702,45,quiet,0
AUD1709,TRIP026,06-02-2024 07:05,756,45,quiet,0
AUD1710,TRIP026,06-02-2024 07:06,810,52,quiet,0
AUD1711,TRIP026,06-02-2024 07:07,864,50,quiet,0
AUD1712,TRIP026,06-02-2024 07:08,918,50,quiet,0
AUD1713,TRIP026,06-02-2024 07:09,972,58,normal,0
AUD1714,TRIP026,06-02-2024 07:10,1026,48,quiet,0
AUD1715,TRIP026,06-02-2024 07:11,1080,45,quiet,0
AUD1716,TRIP026,06-02-2024 07:11,1134,45,quiet,0
AUD1717,TRIP026,06-02-2024 07:12,1188,59,normal,0
AUD1718,TRIP026,06-02-2024 07:13,1242,63,normal,0
AUD1719,TRIP026,06-02-2024 07:14,1296,67,normal,0
AUD1720,TRIP026,06-02-2024 07:15,1350,48,quiet,0
AUD1721,TRIP026,06-02-2024 07:16,1404,54,quiet,0
AUD1722,TRIP026,06-02-2024 07:17,1458,57,quiet,0
AUD1723,TRIP026,06-02-2024 07:18,1512,55,quiet,0
AUD1724,TRIP026,06-02-2024 07:19,1566,58,normal,0
AUD1725,TRIP026,06-02-2024 07:20,1620,59,normal,0
AUD1726,TRIP026,06-02-2024 07:20,1674,45,quiet,0
AUD1727,TRIP026,06-02-2024 07:21,1728,46,quiet,0
AUD1728,TRIP026,06-02-2024 07:22,1782,57,quiet,0
AUD1729,TRIP026,06-02-2024 07:23,1836,45,quiet,0
AUD1730,TRIP026,06-02-2024 07:24,1890,46,quiet,0
AUD1731,TRIP026,06-02-2024 07:25,1944,54,quiet,0
AUD1732,TRIP026,06-02-2024 07:26,1998,48,quiet,0
AUD1733,TRIP026,06-02-2024 07:27,2052,56,quiet,0
AUD1734,TRIP026,06-02-2024 07:28,2106,45,quiet,0
AUD1735,TRIP026,06-02-2024 07:29,2160,45,quiet,0
AUD1736,TRIP026,06-02-2024 07:29,2214,84,loud,0
AUD1737,TRIP027,06-02-2024 07:58,0,84,loud,0
AUD1738,TRIP027,06-02-2024 07:58,25,63,normal,0
AUD1739,TRIP027,06-02-2024 07:58,50,67,normal,0
AUD1740,TRIP027,06-02-2024 07:59,75,62,normal,0
AUD1741,TRIP027,06-02-2024 07:59,100,59,normal,0
AUD1742,TRIP027,06-02-2024 08:00,125,62,normal,0
AUD1743,TRIP027,06-02-2024 08:00,150,57,quiet,0
AUD1744,TRIP027,06-02-2024 08:00,175,68,conversation,0
AUD1745,TRIP027,06-02-2024 08:01,200,68,conversation,0
AUD1746,TRIP027,06-02-2024 08:01,225,57,quiet,0
AUD1747,TRIP027,06-02-2024 08:02,250,75,conversation,0
AUD1748,TRIP027,06-02-2024 08:02,275,59,normal,0
AUD1749,TRIP027,06-02-2024 08:03,300,66,normal,0
AUD1750,TRIP027,06-02-2024 08:03,325,75,conversation,0
AUD1751,TRIP027,06-02-2024 08:03,350,79,loud,0
AUD1752,TRIP027,06-02-2024 08:04,375,45,quiet,0
AUD1753,TRIP027,06-02-2024 08:04,400,75,conversation,0
AUD1754,TRIP027,06-02-2024 08:05,425,69,conversation,0
AUD1755,TRIP027,06-02-2024 08:05,450,71,conversation,0
AUD1756,TRIP027,06-02-2024 08:05,475,62,normal,0
AUD1757,TRIP027,06-02-2024 08:06,500,73,conversation,0
AUD1758,TRIP027,06-02-2024 08:06,525,77,loud,0
AUD1759,TRIP027,06-02-2024 08:07,550,72,conversation,0
AUD1760,TRIP027,06-02-2024 08:07,575,75,conversation,0
AUD1761,TRIP027,06-02-2024 08:08,600,85,very_loud,14
AUD1762,TRIP027,06-02-2024 08:08,625,60,normal,0
AUD1763,TRIP027,06-02-2024 08:08,650,73,conversation,0
AUD1764,TRIP027,06-02-2024 08:09,675,77,loud,0
AUD1765,TRIP027,06-02-2024 08:09,700,69,conversation,0
AUD1766,TRIP027,06-02-2024 08:10,725,73,conversation,0
AUD1767,TRIP027,06-02-2024 08:10,750,51,quiet,0
AUD1768,TRIP027,06-02-2024 08:10,775,66,normal,0
AUD1769,TRIP027,06-02-2024 08:11,800,64,normal,0
AUD1770,TRIP027,06-02-2024 08:11,825,57,quiet,0
AUD1771,TRIP027,06-02-2024 08:12,850,76,loud,0
AUD1772,TRIP027,06-02-2024 08:12,875,54,quiet,0
AUD1773,TRIP027,06-02-2024 08:13,900,76,loud,0
AUD1774,TRIP027,06-02-2024 08:13,925,65,normal,0
AUD1775,TRIP027,06-02-2024 08:13,950,78,loud,0
AUD1776,TRIP027,06-02-2024 08:14,975,70,conversation,0
AUD1777,TRIP027,06-02-2024 08:14,1000,68,conversation,0
AUD1778,TRIP027,06-02-2024 08:15,1025,66,normal,0
AUD1779,TRIP027,06-02-2024 08:15,1050,62,normal,0
AUD1780,TRIP027,06-02-2024 08:15,1075,69,conversation,0
AUD1781,TRIP027,06-02-2024 08:16,1100,46,quiet,0
AUD1782,TRIP027,06-02-2024 08:16,1125,63,normal,0
AUD1783,TRIP027,06-02-2024 08:17,1150,73,conversation,0
AUD1784,TRIP027,06-02-2024 08:17,1175,65,normal,0
AUD1785,TRIP027,06-02-2024 08:18,1200,75,conversation,0
AUD1786,TRIP027,06-02-2024 08:18,1225,58,normal,0
AUD1787,TRIP027,06-02-2024 08:18,1250,56,quiet,0
AUD1788,TRIP027,06-02-2024 08:19,1275,68,conversation,0
AUD1789,TRIP027,06-02-2024 08:19,1300,60,normal,0
AUD1790,TRIP027,06-02-2024 08:20,1325,72,conversation,0
AUD1791,TRIP027,06-02-2024 08:20,1350,62,normal,0
AUD1792,TRIP027,06-02-2024 08:20,1375,69,conversation,0
AUD1793,TRIP027,06-02-2024 08:21,1400,45,quiet,0
AUD1794,TRIP027,06-02-2024 08:21,1425,63,normal,0
AUD1795,TRIP027,06-02-2024 08:22,1450,63,normal,0
AUD1796,TRIP027,06-02-2024 08:22,1475,49,quiet,0
AUD1797,TRIP027,06-02-2024 08:23,1500,69,conversation,0
AUD1798,TRIP027,06-02-2024 08:23,1525,65,normal,0
AUD1799,TRIP027,06-02-2024 08:23,1550,58,normal,0
AUD1800,TRIP027,06-02-2024 08:24,1575,79,loud,0
AUD1801,TRIP027,06-02-2024 08:24,1600,57,quiet,0
AUD1802,TRIP027,06-02-2024 08:25,1625,76,loud,0
AUD1803,TRIP027,06-02-2024 08:25,1650,65,normal,0
AUD1804,TRIP027,06-02-2024 08:25,1675,76,loud,0
AUD1805,TRIP027,06-02-2024 08:26,1700,72,conversation,0
AUD1806,TRIP027,06-02-2024 08:26,1725,47,quiet,0
AUD1807,TRIP027,06-02-2024 08:27,1750,56,quiet,0
AUD1808,TRIP027,06-02-2024 08:27,1775,58,normal,0
AUD1809,TRIP027,06-02-2024 08:28,1800,90,argument,1
AUD1810,TRIP027,06-02-2024 08:28,1825,77,loud,0
AUD1811,TRIP027,06-02-2024 08:28,1850,81,loud,0
AUD1812,TRIP027,06-02-2024 08:29,1875,55,quiet,0
AUD1813,TRIP027,06-02-2024 08:29,1900,69,conversation,0
AUD1814,TRIP027,06-02-2024 08:30,1925,59,normal,0
AUD1815,TRIP027,06-02-2024 08:30,1950,82,loud,0
AUD1816,TRIP027,06-02-2024 08:30,1975,75,loud,0
AUD1817,TRIP028,06-02-2024 08:55,0,84,loud,0
AUD1818,TRIP028,06-02-2024 08:55,57,73,conversation,0
AUD1819,TRIP028,06-02-2024 08:56,114,70,conversation,0
AUD1820,TRIP028,06-02-2024 08:57,171,63,normal,0
AUD1821,TRIP028,06-02-2024 08:58,228,59,normal,0
AUD1822,TRIP028,06-02-2024 08:59,285,73,conversation,0
AUD1823,TRIP028,06-02-2024 09:00,342,66,normal,0
AUD1824,TRIP028,06-02-2024 09:01,399,60,normal,0
AUD1825,TRIP028,06-02-2024 09:02,456,69,conversation,0
AUD1826,TRIP028,06-02-2024 09:03,513,74,conversation,0
AUD1827,TRIP028,06-02-2024 09:04,570,67,normal,0
AUD1828,TRIP028,06-02-2024 09:05,627,73,conversation,0
AUD1829,TRIP028,06-02-2024 09:06,684,58,normal,0
AUD1830,TRIP028,06-02-2024 09:07,741,81,loud,0
AUD1831,TRIP028,06-02-2024 09:08,798,58,normal,0
AUD1832,TRIP028,06-02-2024 09:09,855,72,conversation,0
AUD1833,TRIP028,06-02-2024 09:10,912,65,normal,0
AUD1834,TRIP028,06-02-2024 09:11,969,57,quiet,0
AUD1835,TRIP028,06-02-2024 09:12,1026,63,normal,0
AUD1836,TRIP028,06-02-2024 09:13,1083,84,very_loud,6
AUD1837,TRIP028,06-02-2024 09:14,1140,78,loud,0
AUD1838,TRIP029,06-02-2024 17:15,0,87,loud,0
AUD1839,TRIP029,06-02-2024 17:15,39,65,normal,0
AUD1840,TRIP029,06-02-2024 17:16,78,59,normal,0
AUD1841,TRIP029,06-02-2024 17:16,117,61,normal,0
AUD1842,TRIP029,06-02-2024 17:17,156,59,normal,0
AUD1843,TRIP029,06-02-2024 17:18,195,62,normal,0
AUD1844,TRIP029,06-02-2024 17:18,234,53,quiet,0
AUD1845,TRIP029,06-02-2024 17:19,273,50,quiet,0
AUD1846,TRIP029,06-02-2024 17:20,312,66,normal,0
AUD1847,TRIP029,06-02-2024 17:20,351,57,quiet,0
AUD1848,TRIP029,06-02-2024 17:21,390,68,conversation,0
AUD1849,TRIP029,06-02-2024 17:22,429,65,normal,0
AUD1850,TRIP029,06-02-2024 17:22,468,75,conversation,0
AUD1851,TRIP029,06-02-2024 17:23,507,65,normal,0
AUD1852,TRIP029,06-02-2024 17:24,546,69,conversation,0
AUD1853,TRIP029,06-02-2024 17:24,585,58,normal,0
AUD1854,TRIP029,06-02-2024 17:25,624,47,quiet,0
AUD1855,TRIP029,06-02-2024 17:26,663,61,normal,0
AUD1856,TRIP029,06-02-2024 17:26,702,58,normal,0
AUD1857,TRIP029,06-02-2024 17:27,741,54,quiet,0
AUD1858,TRIP029,06-02-2024 17:28,780,72,conversation,0
AUD1859,TRIP029,06-02-2024 17:28,819,60,normal,0
AUD1860,TRIP029,06-02-2024 17:29,858,67,normal,0
AUD1861,TRIP029,06-02-2024 17:29,897,52,quiet,0
AUD1862,TRIP029,06-02-2024 17:30,936,65,normal,0
AUD1863,TRIP029,06-02-2024 17:31,975,73,conversation,0
AUD1864,TRIP029,06-02-2024 17:31,1014,83,loud,0
AUD1865,TRIP029,06-02-2024 17:32,1053,50,quiet,0
AUD1866,TRIP029,06-02-2024 17:33,1092,66,normal,0
AUD1867,TRIP029,06-02-2024 17:33,1131,49,quiet,0
AUD1868,TRIP029,06-02-2024 17:34,1170,51,quiet,0
AUD1869,TRIP029,06-02-2024 17:35,1209,66,normal,0
AUD1870,TRIP029,06-02-2024 17:35,1248,68,conversation,0
AUD1871,TRIP029,06-02-2024 17:36,1287,71,conversation,0
AUD1872,TRIP029,06-02-2024 17:37,1326,62,normal,0
AUD1873,TRIP029,06-02-2024 17:37,1365,75,conversation,0
AUD1874,TRIP029,06-02-2024 17:38,1404,71,conversation,0
AUD1875,TRIP029,06-02-2024 17:39,1443,63,normal,0
AUD1876,TRIP029,06-02-2024 17:39,1482,71,conversation,0
AUD1877,TRIP029,06-02-2024 17:40,1521,60,normal,0
AUD1878,TRIP029,06-02-2024 17:41,1560,74,conversation,0
AUD1879,TRIP029,06-02-2024 17:41,1599,66,normal,0
AUD1880,TRIP029,06-02-2024 17:42,1638,61,normal,0
AUD1881,TRIP029,06-02-2024 17:42,1677,56,quiet,0
AUD1882,TRIP029,06-02-2024 17:43,1716,61,normal,0
AUD1883,TRIP029,06-02-2024 17:44,1755,67,normal,0
AUD1884,TRIP029,06-02-2024 17:44,1794,64,normal,0
AUD1885,TRIP029,06-02-2024 17:45,1833,71,conversation,0
AUD1886,TRIP029,06-02-2024 17:46,1872,60,normal,0
AUD1887,TRIP029,06-02-2024 17:46,1911,76,loud,0
AUD1888,TRIP030,06-02-2024 18:12,0,73,loud,0
AUD1889,TRIP030,06-02-2024 18:12,33,52,quiet,0
AUD1890,TRIP030,06-02-2024 18:13,66,45,quiet,0
AUD1891,TRIP030,06-02-2024 18:13,99,65,normal,0
AUD1892,TRIP030,06-02-2024 18:14,132,55,quiet,0
AUD1893,TRIP030,06-02-2024 18:14,165,60,normal,0
AUD1894,TRIP030,06-02-2024 18:15,198,51,quiet,0
AUD1895,TRIP030,06-02-2024 18:15,231,64,normal,0
AUD1896,TRIP030,06-02-2024 18:16,264,56,quiet,0
AUD1897,TRIP030,06-02-2024 18:16,297,62,normal,0
AUD1898,TRIP030,06-02-2024 18:17,330,57,quiet,0
AUD1899,TRIP030,06-02-2024 18:18,363,60,normal,0
AUD1900,TRIP030,06-02-2024 18:18,396,57,quiet,0
AUD1901,TRIP030,06-02-2024 18:19,429,59,normal,0
AUD1902,TRIP030,06-02-2024 18:19,462,56,quiet,0
AUD1903,TRIP030,06-02-2024 18:20,495,45,quiet,0
AUD1904,TRIP030,06-02-2024 18:20,528,45,quiet,0
AUD1905,TRIP030,06-02-2024 18:21,561,50,quiet,0
AUD1906,TRIP030,06-02-2024 18:21,594,66,normal,0
AUD1907,TRIP030,06-02-2024 18:22,627,55,quiet,0
AUD1908,TRIP030,06-02-2024 18:23,660,45,quiet,0
AUD1909,TRIP030,06-02-2024 18:23,693,53,quiet,0
AUD1910,TRIP030,06-02-2024 18:24,726,51,quiet,0
AUD1911,TRIP030,06-02-2024 18:24,759,53,quiet,0
AUD1912,TRIP030,06-02-2024 18:25,792,63,normal,0
AUD1913,TRIP030,06-02-2024 18:25,825,61,normal,0
AUD1914,TRIP030,06-02-2024 18:26,858,66,normal,0
AUD1915,TRIP030,06-02-2024 18:26,891,53,quiet,0
AUD1916,TRIP030,06-02-2024 18:27,924,59,normal,0
AUD1917,TRIP030,06-02-2024 18:27,957,65,normal,0
AUD1918,TRIP030,06-02-2024 18:28,990,55,quiet,0
AUD1919,TRIP030,06-02-2024 18:29,1023,45,quiet,0
AUD1920,TRIP030,06-02-2024 18:29,1056,52,quiet,0
AUD1921,TRIP030,06-02-2024 18:30,1089,73,conversation,0
AUD1922,TRIP030,06-02-2024 18:30,1122,59,normal,0
AUD1923,TRIP030,06-02-2024 18:31,1155,56,quiet,0
AUD1924,TRIP030,06-02-2024 18:31,1188,49,quiet,0
AUD1925,TRIP030,06-02-2024 18:32,1221,51,quiet,0
AUD1926,TRIP030,06-02-2024 18:32,1254,57,quiet,0
AUD1927,TRIP030,06-02-2024 18:33,1287,64,normal,0
AUD1928,TRIP030,06-02-2024 18:34,1320,45,quiet,0
AUD1929,TRIP030,06-02-2024 18:34,1353,45,quiet,0
AUD1930,TRIP030,06-02-2024 18:35,1386,59,normal,0
AUD1931,TRIP030,06-02-2024 18:35,1419,56,quiet,0
AUD1932,TRIP030,06-02-2024 18:36,1452,45,quiet,0
AUD1933,TRIP030,06-02-2024 18:36,1485,52,quiet,0
AUD1934,TRIP030,06-02-2024 18:37,1518,69,conversation,0
AUD1935,TRIP030,06-02-2024 18:37,1551,55,quiet,0
AUD1936,TRIP030,06-02-2024 18:38,1584,47,quiet,0
AUD1937,TRIP030,06-02-2024 18:38,1617,54,quiet,0
AUD1938,TRIP030,06-02-2024 18:39,1650,68,conversation,0
AUD1939,TRIP030,06-02-2024 18:40,1683,61,normal,0
AUD1940,TRIP030,06-02-2024 18:40,1716,48,quiet,0
AUD1941,TRIP030,06-02-2024 18:41,1749,60,normal,0
AUD1942,TRIP030,06-02-2024 18:41,1782,52,quiet,0
AUD1943,TRIP030,06-02-2024 18:42,1815,45,quiet,0
AUD1944,TRIP030,06-02-2024 18:42,1848,65,normal,0
AUD1945,TRIP030,06-02-2024 18:43,1881,60,normal,0
AUD1946,TRIP030,06-02-2024 18:43,1914,46,quiet,0
AUD1947,TRIP030,06-02-2024 18:44,1947,65,normal,0
AUD1948,TRIP030,06-02-2024 18:45,1980,45,quiet,0
AUD1949,TRIP030,06-02-2024 18:45,2013,55,quiet,0
AUD1950,TRIP030,06-02-2024 18:46,2046,77,loud,0
