sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC1068,TRIP012,06-02-2024 08:35,1071,-2.603,0.148,9.669,14.5,19.08866,72.84579
ACC1069,TRIP012,06-02-2024 08:36,1092,0.256,0.494,9.737,12.7,19.05653,72.91789
ACC1070,TRIP012,06-02-2024 08:36,1113,0.878,5.355,9.417,6.3,19.1206,72.9041
ACC1071,TRIP012,06-02-2024 08:36,1134,0.494,-0.02,9.537,8.8,19.06189,72.92991
ACC1072,TRIP012,06-02-2024 08:37,1155,0.445,3.363,9.618,8.5,19.09384,72.87601
ACC1073,TRIP012,06-02-2024 08:37,1176,0.118,0.138,9.546,14.4,19.07189,72.85624
ACC1074,TRIP012,06-02-2024 08:37,1197,0.649,-4.294,9.729,23.3,19.02364,72.90634
ACC1075,TRIP012,06-02-2024 08:38,1218,-2.798,-0.027,10.292,15.1,19.00615,72.92512
ACC1076,TRIP012,06-02-2024 08:38,1239,-0.009,0.712,9.848,23.3,19.0733,72.89637
ACC1077,TRIP012,06-02-2024 08:39,1260,0.638,-0.071,9.665,21.6,19.09906,72.93097
ACC1078,TRIP012,06-02-2024 08:39,1281,0.564,0.243,9.879,20,19.09987,72.85299
ACC1079,TRIP012,06-02-2024 08:39,1302,0.36,0.077,10.236,19.3,19.13478,72.84472
ACC1080,TRIP012,06-02-2024 08:40,1323,-3.456,-0.185,9.555,18.1,19.04466,72.93223
ACC1081,TRIP012,06-02-2024 08:40,1344,0.792,-0.332,9.339,15,19.00877,72.96411
ACC1082,TRIP012,06-02-2024 08:40,1365,-0.223,0.365,9.583,10.3,19.18937,72.83829
ACC1083,TRIP012,06-02-2024 08:41,1386,0.274,0.484,9.792,16.6,19.07126,72.8772
ACC1084,TRIP012,06-02-2024 08:41,1407,-0.301,1.007,9.548,21,19.02973,72.82382
ACC1085,TRIP012,06-02-2024 08:41,1428,-0.182,0.034,9.504,13.4,19.04875,72.84421
ACC1086,TRIP012,06-02-2024 08:42,1449,0.996,0.286,9.68,15.6,19.03094,72.82515
ACC1087,TRIP012,06-02-2024 08:42,1470,0.718,-0.145,9.587,23.3,19.04396,72.91227
ACC1088,TRIP012,06-02-2024 08:42,1491,1.649,0.7,9.962,16.1,19.06729,72.91931
ACC1089,TRIP012,06-02-2024 08:43,1512,-6.285,0.362,9.752,15.8,19.01691,72.98151
ACC1090,TRIP012,06-02-2024 08:43,1533,-5.179,-0.101,9.37,16.6,19.09721,72.94649
ACC1091,TRIP012,06-02-2024 08:43,1554,0.239,-5.329,9.622,14.3,19.07571,72.85937
ACC1092,TRIP012,06-02-2024 08:44,1575,0.478,0.032,9.806,17.3,19.04121,72.90863
ACC1093,TRIP012,06-02-2024 08:44,1596,0.837,0.194,9.334,12,19.00504,72.92497
ACC1094,TRIP012,06-02-2024 08:44,1617,1.511,0.629,9.488,16.3,19.05172,72.82941
ACC1095,TRIP012,06-02-2024 08:45,1638,0.394,0.573,9.643,23.3,19.08802,72.94598
ACC1096,TRIP012,06-02-2024 08:45,1659,-0.234,0.849,9.641,18.9,18.94835,72.92254
ACC1097,TRIP012,06-02-2024 08:46,1680,0.46,0.039,9.585,17.9,19.11316,72.92296
ACC1098,TRIP012,06-02-2024 08:46,1701,0.969,0.168,9.599,16.4,19.02221,72.90281
ACC1099,TRIP012,06-02-2024 08:46,1722,-0.217,-0.607,9.665,10.3,19.0845,72.92353
ACC1100,TRIP012,06-02-2024 08:47,1743,0.642,-0.106,9.574,23.3,19.05888,72.86362
ACC1101,TRIP012,06-02-2024 08:47,1764,1.016,-0.459,9.536,22.1,19.12065,72.94885
ACC1102,TRIP012,06-02-2024 08:47,1785,0.121,0.034,9.818,23.3,19.08383,72.87112
ACC1103,TRIP012,06-02-2024 08:48,1806,0.474,0.127,9.954,5.3,19.02831,72.87915
ACC1104,TRIP012,06-02-2024 08:48,1827,-0.327,0.454,9.651,7.7,18.99288,72.8801
ACC1105,TRIP012,06-02-2024 08:48,1848,0.974,0.469,9.828,15.3,19.073,72.95915
ACC1106,TRIP012,06-02-2024 08:49,1869,-0.249,0.501,9.399,12.6,19.09664,72.94617
ACC1107,TRIP012,06-02-2024 08:49,1890,2.859,0.404,9.567,17.2,19.09029,72.87238
ACC1108,TRIP012,06-02-2024 08:49,1911,1.357,0.023,9.606,17.1,19.08981,72.92577
ACC1109,TRIP012,06-02-2024 08:50,1932,0.465,0.582,9.846,21.4,19.14132,72.9716
ACC1110,TRIP012,06-02-2024 08:50,1953,-0.396,0.465,9.856,16.7,19.15634,72.99055
ACC1111,TRIP012,06-02-2024 08:50,1974,0.537,-0.354,9.762,20.4,19.10303,72.89618
ACC1112,TRIP012,06-02-2024 08:51,1995,3.033,0.574,9.155,19.7,19.18613,72.93022
ACC1113,TRIP012,06-02-2024 08:51,2016,0.501,0.201,9.806,23.3,19.05368,72.86804
ACC1114,TRIP012,06-02-2024 08:51,2037,4.835,0.205,9.628,12.3,19.06464,72.91923
ACC1115,TRIP012,06-02-2024 08:52,2058,-0.278,-0.315,9.891,21.1,19.12052,72.975
ACC1116,TRIP012,06-02-2024 08:52,2079,0.843,0.484,10.15,23.3,19.07011,72.93675
ACC1117,TRIP012,06-02-2024 08:53,2100,1.144,0.184,9.726,15.9,19.06737,72.86714
ACC1118,TRIP012,06-02-2024 08:53,2121,-0.065,0.581,9.831,18.7,19.03723,72.8097
ACC1119,TRIP012,06-02-2024 08:53,2142,2.139,0.706,9.589,17.5,19.13023,72.82643
ACC1120,TRIP012,06-02-2024 08:54,2163,0.3,0.164,9.705,16.6,19.05627,72.80968
ACC1121,TRIP012,06-02-2024 08:54,2184,-0.826,0.08,9.937,13.3,19.14632,72.92622
ACC1122,TRIP012,06-02-2024 08:54,2205,0.047,0.359,9.612,12.5,19.0913,72.98132
ACC1123,TRIP012,06-02-2024 08:55,2226,1.244,0.437,9.694,7.1,19.10761,72.91335
ACC1124,TRIP012,06-02-2024 08:55,2247,-0.021,0.066,9.363,0.9,19.03297,72.88484
ACC1125,TRIP012,06-02-2024 08:55,2268,0.904,-0.51,9.682,0.7,19.0975,72.9631
ACC1126,TRIP012,06-02-2024 08:56,2289,-0.829,0.524,9.593,0,19.08715,72.9576
ACC1127,TRIP012,06-02-2024 08:56,2310,1.802,-0.135,9.717,0,19.09733,72.88956
ACC1128,TRIP012,06-02-2024 08:56,2331,2.095,0.002,9.601,0,19.18614,72.95275
ACC1129,TRIP012,06-02-2024 08:57,2352,0.528,-0.553,9.88,0,19.05544,72.89644
ACC1130,TRIP012,06-02-2024 08:57,2373,0.243,0.808,9.845,0,19.0343,72.98174
ACC1131,TRIP012,06-02-2024 08:57,2394,1.443,1.009,9.803,0,18.9418,72.8872
ACC1132,TRIP013,06-02-2024 06:03,0,0.224,-0.815,9.783,2.5,13.13952,80.32914
ACC1133,TRIP013,06-02-2024 06:03,26,0.713,0.113,9.748,2.8,13.11427,80.18809
ACC1134,TRIP013,06-02-2024 06:03,52,0.327,0.116,9.754,8.6,13.17757,80.27832
ACC1135,TRIP013,06-02-2024 06:04,78,0.518,0.601,9.815,14.9,13.12023,80.1792
ACC1136,TRIP013,06-02-2024 06:04,104,0.354,0.121,9.816,16.6,13.11267,80.2083
ACC1137,TRIP013,06-02-2024 06:05,130,-0.405,0.355,9.324,22.6,13.01027,80.25155
ACC1138,TRIP013,06-02-2024 06:05,156,0.536,-0.458,9.566,26.9,12.99913,80.27675
ACC1139,TRIP013,06-02-2024 06:06,182,-5.685,0.441,9.698,30.4,13.06201,80.20494
ACC1140,TRIP013,06-02-2024 06:06,208,0.453,0.153,10.313,31.7,13.0779,80.19997
ACC1141,TRIP013,06-02-2024 06:06,234,0.192,0.538,9.61,38.2,13.06278,80.20125
ACC1142,TRIP013,06-02-2024 06:07,260,0.171,0.23,9.812,39.1,13.07184,80.1854
ACC1143,TRIP013,06-02-2024 06:07,286,-0.018,0.499,9.963,42.9,13.03342,80.27075
ACC1144,TRIP013,06-02-2024 06:08,312,0.211,-0.026,9.813,42.9,13.06742,80.18903
ACC1145,TRIP013,06-02-2024 06:08,338,-0.06,0.286,9.73,42.9,13.08893,80.2976
ACC1146,TRIP013,06-02-2024 06:09,364,0.47,-0.591,9.955,37.6,13.02486,80.23263
ACC1147,TRIP013,06-02-2024 06:09,390,0.808,0.005,9.865,34.1,13.03304,80.16895
ACC1148,TRIP013,06-02-2024 06:09,416,1.305,1.023,9.747,24.5,13.07423,80.29598
ACC1149,TRIP013,06-02-2024 06:10,442,0.057,0.774,9.491,18.8,13.08612,80.28661
ACC1150,TRIP013,06-02-2024 06:10,468,0.446,0.443,10.092,26.8,13.08354,80.34897
ACC1151,TRIP013,06-02-2024 06:11,494,-0.395,0.3,9.915,27.4,13.08089,80.20032
ACC1152,TRIP013,06-02-2024 06:11,520,1.14,-0.294,9.651,31.7,13.051,80.28529
ACC1153,TRIP013,06-02-2024 06:12,546,0.66,-0.191,9.371,36,13.06074,80.36495
ACC1154,TRIP013,06-02-2024 06:12,572,1.594,-0.176,9.814,42.9,13.1241,80.25546
ACC1155,TRIP013,06-02-2024 06:12,598,0.4,0.251,9.392,42.9,13.0733,80.29656
ACC1156,TRIP013,06-02-2024 06:13,624,0.509,0.182,9.857,34.2,13.01371,80.30191
ACC1157,TRIP013,06-02-2024 06:13,650,-0.395,-0.209,9.757,25.2,12.97998,80.25443
ACC1158,TRIP013,06-02-2024 06:14,676,0.129,0.134,9.909,42.2,13.13784,80.13513
ACC1159,TRIP013,06-02-2024 06:14,702,0.782,1.185,9.544,42.9,13.08726,80.26013
ACC1160,TRIP013,06-02-2024 06:15,728,1.045,0.165,9.652,37.8,13.07423,80.25705
ACC1161,TRIP013,06-02-2024 06:15,754,1.156,0.634,9.666,41,13.07978,80.23629
ACC1162,TRIP013,06-02-2024 06:16,780,-0.003,0.192,9.492,31,13.14847,80.22585
ACC1163,TRIP013,06-02-2024 06:16,806,0.973,0.566,9.859,32.2,13.12368,80.34313
ACC1164,TRIP013,06-02-2024 06:16,832,3.594,-0.011,9.839,35.8,13.08446,80.27888
ACC1165,TRIP013,06-02-2024 06:17,858,0.29,0.271,9.88,41.8,13.0735,80.31622
ACC1166,TRIP013,06-02-2024 06:17,884,1.28,-0.43,9.362,32.7,13.1312,80.26525
ACC1167,TRIP013,06-02-2024 06:18,910,0.847,-0.126,9.559,35.6,13.13326,80.21676
ACC1168,TRIP013,06-02-2024 06:18,936,0.253,0.367,9.698,30.5,13.15063,80.24824
ACC1169,TRIP013,06-02-2024 06:19,962,-0.555,-0.085,9.803,29.6,13.11832,80.30289
ACC1170,TRIP013,06-02-2024 06:19,988,-0.049,-0.448,9.49,42.9,13.03977,80.28017
ACC1171,TRIP013,06-02-2024 06:19,1014,1.324,0.402,10.128,42.9,13.00701,80.32829
ACC1172,TRIP013,06-02-2024 06:20,1040,-0.053,0.408,9.68,16.4,13.02974,80.27524
ACC1173,TRIP013,06-02-2024 06:20,1066,4.265,-0.132,9.45,40.8,13.1061,80.2359
ACC1174,TRIP013,06-02-2024 06:21,1092,0.652,-0.159,9.838,13.2,13.03967,80.28373
ACC1175,TRIP013,06-02-2024 06:21,1118,0.849,0.254,9.772,42.9,13.03309,80.15066
ACC1176,TRIP013,06-02-2024 06:22,1144,1.316,0.357,9.727,42.9,13.07839,80.36598
ACC1177,TRIP013,06-02-2024 06:22,1170,-4.049,-0.503,9.976,33.3,13.04329,80.21262
ACC1178,TRIP013,06-02-2024 06:22,1196,-3.879,-0.001,9.855,31,13.07178,80.42891
ACC1179,TRIP013,06-02-2024 06:23,1222,-0.142,-0.211,9.658,27.3,13.10452,80.18152
ACC1180,TRIP013,06-02-2024 06:23,1248,-0.411,0.047,9.821,33.5,13.03603,80.26942
ACC1181,TRIP013,06-02-2024 06:24,1274,-0.122,-0.086,9.865,25.9,13.20254,80.29788
ACC1182,TRIP013,06-02-2024 06:24,1300,3.282,-0.121,9.86,23.5,13.06064,80.31137
ACC1183,TRIP013,06-02-2024 06:25,1326,1.228,0.412,9.683,42.7,13.03314,80.18513
ACC1184,TRIP013,06-02-2024 06:25,1352,-5.654,0.174,9.724,35.9,13.13211,80.28726
ACC1185,TRIP013,06-02-2024 06:25,1378,0.465,-0.038,9.661,28.4,13.09977,80.30017
ACC1186,TRIP013,06-02-2024 06:26,1404,1.012,0.504,9.853,26.1,13.14251,80.34138
ACC1187,TRIP013,06-02-2024 06:26,1430,0.331,0.558,9.519,34.6,13.08828,80.19088
ACC1188,TRIP013,06-02-2024 06:27,1456,-0.178,0.011,9.657,39.2,13.07391,80.27472
ACC1189,TRIP013,06-02-2024 06:27,1482,0.132,-0.109,9.916,31.6,13.08095,80.25479
ACC1190,TRIP013,06-02-2024 06:28,1508,-0.473,0,9.68,35.7,13.10799,80.2192
ACC1191,TRIP013,06-02-2024 06:28,1534,0.932,-0.28,9.684,28,13.07223,80.41331
ACC1192,TRIP013,06-02-2024 06:29,1560,0.67,-0.107,9.806,28.6,13.06227,80.27593
ACC1193,TRIP013,06-02-2024 06:29,1586,-0.287,0.615,9.589,24.5,13.18008,80.23871
ACC1194,TRIP013,06-02-2024 06:29,1612,1.385,0.143,9.667,30,13.01021,80.27064
ACC1195,TRIP013,06-02-2024 06:30,1638,0.583,0.007,9.704,35.3,13.11511,80.28717
ACC1196,TRIP013,06-02-2024 06:30,1664,0.404,-0.177,9.69,42.9,13.11398,80.28059
ACC1197,TRIP013,06-02-2024 06:31,1690,-0.581,0.305,9.977,21.3,13.13305,80.33003
ACC1198,TRIP013,06-02-2024 06:31,1716,-0.089,-4.746,9.941,34.4,13.06941,80.26942
ACC1199,TRIP013,06-02-2024 06:32,1742,0.369,0.667,9.231,31.1,13.0887,80.2111
ACC1200,TRIP013,06-02-2024 06:32,1768,-0.035,0.057,10.07,37.9,13.12155,80.29886
ACC1201,TRIP013,06-02-2024 06:32,1794,1.6,0.521,9.55,30.7,13.12131,80.27717
ACC1202,TRIP013,06-02-2024 06:33,1820,0.657,0.092,9.806,19.9,13.0627,80.31175
ACC1203,TRIP013,06-02-2024 06:33,1846,0.14,-0.013,9.926,27.9,13.16188,80.36943
ACC1204,TRIP013,06-02-2024 06:34,1872,-1.353,0.618,9.632,25.8,13.06396,80.25966
ACC1205,TRIP013,06-02-2024 06:34,1898,0.496,0.713,9.799,42.9,13.07403,80.30862
ACC1206,TRIP013,06-02-2024 06:35,1924,0.998,0.095,9.735,39.2,13.07449,80.22394
ACC1207,TRIP013,06-02-2024 06:35,1950,0.255,0.465,9.952,25.2,13.06397,80.26294
ACC1208,TRIP013,06-02-2024 06:35,1976,-2.877,0.028,9.418,39,13.06128,80.268
ACC1209,TRIP013,06-02-2024 06:36,2002,-0.203,-0.137,9.95,41.8,13.12761,80.30121
ACC1210,TRIP013,06-02-2024 06:36,2028,0.191,0.533,9.932,31.8,13.03499,80.34651
ACC1211,TRIP013,06-02-2024 06:37,2054,-0.053,0.132,9.866,29.1,13.08164,80.32329
ACC1212,TRIP013,06-02-2024 06:37,2080,0.056,-0.083,9.782,33.4,13.02578,80.32391
ACC1213,TRIP013,06-02-2024 06:38,2106,1.355,-0.361,9.664,28,13.04593,80.25736
ACC1214,TRIP013,06-02-2024 06:38,2132,0.486,-0.117,9.334,42.9,13.06802,80.25016
ACC1215,TRIP013,06-02-2024 06:38,2158,-0.963,0.163,9.906,30.2,13.00027,80.24192
ACC1216,TRIP013,06-02-2024 06:39,2184,0.487,-0.288,10.036,24.8,13.08898,80.36177
ACC1217,TRIP013,06-02-2024 06:39,2210,0.64,-0.1,9.426,32,13.20463,80.31393
ACC1218,TRIP013,06-02-2024 06:40,2236,-0.186,0.565,9.428,34.5,13.06748,80.38015
ACC1219,TRIP013,06-02-2024 06:40,2262,0.129,-0.07,9.372,42.9,13.10367,80.32204
ACC1220,TRIP013,06-02-2024 06:41,2288,0.282,0.422,9.56,40,13.07035,80.30568
ACC1221,TRIP013,06-02-2024 06:41,2314,0.441,0.518,9.386,35.4,13.08235,80.21069
ACC1222,TRIP013,06-02-2024 06:42,2340,0.175,0.724,9.729,28.7,13.11108,80.25622
ACC1223,TRIP013,06-02-2024 06:42,2366,0.838,0.677,9.674,33.3,13.01025,80.26682
ACC1224,TRIP013,06-02-2024 06:42,2392,1.477,0.439,9.573,12.1,13.14769,80.22761
ACC1225,TRIP013,06-02-2024 06:43,2418,-0.06,0.246,9.824,23.4,13.14868,80.28347
ACC1226,TRIP013,06-02-2024 06:43,2444,-0.003,-0.528,9.566,40.9,13.06498,80.23561
ACC1227,TRIP013,06-02-2024 06:44,2470,0.772,0.886,9.355,28.2,13.05715,80.32201
ACC1228,TRIP013,06-02-2024 06:44,2496,-0.034,0.487,9.891,30.4,13.05606,80.29738
ACC1229,TRIP013,06-02-2024 06:45,2522,0.255,-0.005,9.885,30.2,13.1488,80.35083
ACC1230,TRIP013,06-02-2024 06:45,2548,0.096,0.616,9.793,36.1,13.11266,80.31904
ACC1231,TRIP013,06-02-2024 06:45,2574,0.341,0.096,9.759,34.6,13.15502,80.29974
ACC1232,TRIP013,06-02-2024 06:46,2600,0.204,-0.329,10.032,28.2,13.14582,80.29827
ACC1233,TRIP013,06-02-2024 06:46,2626,0.33,-0.115,9.506,34.8,13.10329,80.34085
ACC1234,TRIP013,06-02-2024 06:47,2652,0.153,0.369,9.709,42.9,13.08846,80.31411
ACC1235,TRIP013,06-02-2024 06:47,2678,0.205,0.131,10.122,27.9,13.12296,80.27221
ACC1236,TRIP013,06-02-2024 06:48,2704,0.233,0.467,9.845,26.7,13.15266,80.34846
ACC1237,TRIP013,06-02-2024 06:48,2730,0.072,0.398,9.8,39.2,13.01969,80.18403
ACC1238,TRIP013,06-02-2024 06:48,2756,0.579,-0.273,9.909,32.8,13.16578,80.30384
ACC1239,TRIP013,06-02-2024 06:49,2782,0.675,0.468,9.59,23,13.10347,80.23541
ACC1240,TRIP013,06-02-2024 06:49,2808,0.156,0.89,9.275,41.8,13.17007,80.24108
ACC1241,TRIP013,06-02-2024 06:50,2834,0.158,-0.074,9.749,30.8,13.0932,80.31154
ACC1242,TRIP013,06-02-2024 06:50,2860,-0.2,0.612,9.846,30.3,13.03418,80.23829
ACC1243,TRIP013,06-02-2024 06:51,2886,0.565,0.516,9.635,36.8,13.14498,80.25836
ACC1244,TRIP013,06-02-2024 06:51,2912,-0.53,-0.028,9.902,33.8,13.1399,80.16963
ACC1245,TRIP013,06-02-2024 06:51,2938,0.297,0.897,9.466,27.4,13.15217,80.25025
ACC1246,TRIP013,06-02-2024 06:52,2964,0.485,-0.393,9.609,28.9,13.1256,80.27863
ACC1247,TRIP013,06-02-2024 06:52,2990,3.559,0.509,9.589,33.1,13.13347,80.24446
ACC1248,TRIP013,06-02-2024 06:53,3016,0.204,0.224,9.346,23.4,13.16413,80.31558
ACC1249,TRIP013,06-02-2024 06:53,3042,-0.077,0.32,9.669,26.4,13.12999,80.34149
ACC1250,TRIP013,06-02-2024 06:54,3068,0.533,0.055,9.68,22.4,13.1487,80.35697
ACC1251,TRIP013,06-02-2024 06:54,3094,0.334,0.099,9.353,35.8,13.08409,80.31248
ACC1252,TRIP013,06-02-2024 06:55,3120,-0.347,-0.169,10.009,38,13.0713,80.28102
ACC1253,TRIP013,06-02-2024 06:55,3146,0.961,-0.386,10.027,41.5,13.09285,80.22789
ACC1254,TRIP013,06-02-2024 06:55,3172,0.686,-0.383,9.654,41.2,13.10145,80.25052
ACC1255,TRIP013,06-02-2024 06:56,3198,1.463,0.539,9.981,23.5,13.16347,80.24535
ACC1256,TRIP013,06-02-2024 06:56,3224,0.572,0.753,9.764,33.5,13.10411,80.20409
ACC1257,TRIP013,06-02-2024 06:57,3250,0.899,0.05,9.648,31.6,13.17091,80.31478
ACC1258,TRIP013,06-02-2024 06:57,3276,0.702,0.321,9.748,26.8,13.149,80.16593
ACC1259,TRIP013,06-02-2024 06:58,3302,0.414,-0.116,9.61,20.4,13.15655,80.25405
ACC1260,TRIP013,06-02-2024 06:58,3328,-0.366,0.482,9.65,18.9,13.10653,80.31044
ACC1261,TRIP013,06-02-2024 06:58,3354,0.356,0.051,10.097,13.1,13.13761,80.26166
ACC1262,TRIP013,06-02-2024 06:59,3380,-0.473,0.015,9.458,5.7,13.1643,80.25816
ACC1263,TRIP013,06-02-2024 06:59,3406,1.31,0.189,9.899,2,13.10774,80.32644
ACC1264,TRIP013,06-02-2024 07:00,3432,0.018,-0.184,9.496,0,13.15854,80.26221
ACC1265,TRIP013,06-02-2024 07:00,3458,-0.005,0.419,9.687,0,13.07604,80.33992
ACC1266,TRIP013,06-02-2024 07:01,3484,0.752,0.264,9.805,0,13.05595,80.30801
ACC1267,TRIP013,06-02-2024 07:01,3510,1.093,0.366,9.507,0,13.08074,80.29897
ACC1268,TRIP013,06-02-2024 07:01,3536,-0.274,-0.252,9.28,0,13.09422,80.28306
ACC1269,TRIP013,06-02-2024 07:02,3562,1.478,-0.191,9.73,0,13.03718,80.22992
ACC1270,TRIP013,06-02-2024 07:02,3588,0.291,-5.014,9.833,0,13.03571,80.21498
ACC1271,TRIP013,06-02-2024 07:03,3600,0.197,-0.548,9.687,0,13.18602,80.26106
ACC1272,TRIP014,06-02-2024 07:34,0,-0.173,0.23,13.216,7.8,13.01652,80.2977
ACC1273,TRIP014,06-02-2024 07:34,44,-6.175,0.568,9.834,15.5,13.11778,80.34513
ACC1274,TRIP014,06-02-2024 07:35,88,0.498,0.573,9.602,18.5,13.10838,80.26041
ACC1275,TRIP014,06-02-2024 07:36,132,0.7,0.772,9.374,21.9,12.95722,80.25106
ACC1276,TRIP014,06-02-2024 07:36,176,0.203,0.236,9.853,21.9,13.08804,80.27464
ACC1277,TRIP014,06-02-2024 07:37,220,-0.341,0.047,9.514,21.9,13.14116,80.27312
ACC1278,TRIP014,06-02-2024 07:38,264,0.089,-0.025,9.605,14,13.07221,80.25419
ACC1279,TRIP014,06-02-2024 07:39,308,0.493,0.296,9.589,13.1,13.19344,80.37853
ACC1280,TRIP014,06-02-2024 07:39,352,-2.528,-0.224,9.911,11.8,13.18571,80.27234
ACC1281,TRIP014,06-02-2024 07:40,396,0.712,-0.035,9.912,19.5,13.15321,80.24385
ACC1282,TRIP014,06-02-2024 07:41,440,-0.253,-0.17,9.615,14.3,13.07491,80.24818
ACC1283,TRIP014,06-02-2024 07:42,484,0.654,-0.083,9.608,19.9,13.16123,80.23282
ACC1284,TRIP014,06-02-2024 07:42,528,-0.277,-0.393,9.761,13.3,13.15143,80.32636
ACC1285,TRIP014,06-02-2024 07:43,572,0.356,0.096,9.44,21.9,13.09358,80.30721
ACC1286,TRIP014,06-02-2024 07:44,616,0.611,0.282,9.728,11.4,13.14747,80.37752
ACC1287,TRIP014,06-02-2024 07:45,660,-2.906,-0.951,9.834,11.6,13.02271,80.26459
ACC1288,TRIP014,06-02-2024 07:45,704,-0.714,0.056,9.597,20.1,13.11031,80.21686
ACC1289,TRIP014,06-02-2024 07:46,748,-1.999,0.486,9.516,14.4,13.06218,80.19057
ACC1290,TRIP014,06-02-2024 07:47,792,1.234,0.048,12.076,13.5,13.08988,80.33114
ACC1291,TRIP014,06-02-2024 07:47,836,0.244,0.205,9.545,13.8,13.1342,80.23678
ACC1292,TRIP014,06-02-2024 07:48,880,-6.381,-0.13,9.919,16.4,12.98975,80.25847
ACC1293,TRIP014,06-02-2024 07:49,924,1.447,0.427,9.925,18.1,13.08417,80.33855
ACC1294,TRIP014,06-02-2024 07:50,968,-2.667,0.493,9.755,12.6,13.17964,80.30946
ACC1295,TRIP014,06-02-2024 07:50,1012,0.152,0.215,9.733,17.9,13.12794,80.2391
ACC1296,TRIP014,06-02-2024 07:51,1056,3.164,-0.499,9.635,10,13.19072,80.18136
ACC1297,TRIP014,06-02-2024 07:52,1100,3.918,0.339,9.417,21.9,13.08887,80.18207
ACC1298,TRIP014,06-02-2024 07:53,1144,-2.018,0.105,9.935,16.8,13.17206,80.28157
ACC1299,TRIP014,06-02-2024 07:53,1188,0.459,0.228,9.174,16.7,13.02446,80.36098
ACC1300,TRIP014,06-02-2024 07:54,1232,0.911,0.105,9.498,21.9,13.19015,80.24541
ACC1301,TRIP014,06-02-2024 07:55,1276,1.018,0.8,10.032,6.1,13.15345,80.28302
ACC1302,TRIP014,06-02-2024 07:56,1320,0.417,0.449,9.673,7.3,13.04553,80.23064
ACC1303,TRIP014,06-02-2024 07:56,1364,1.525,0.199,9.756,21.9,13.12622,80.36907
ACC1304,TRIP014,06-02-2024 07:57,1408,0.678,0.416,9.806,9.7,13.19625,80.26977
ACC1305,TRIP014,06-02-2024 07:58,1452,-3.692,-0.053,9.754,19.4,13.05075,80.25863
ACC1306,TRIP014,06-02-2024 07:58,1496,-0.105,0.325,9.784,14.4,13.05228,80.25329
ACC1307,TRIP014,06-02-2024 07:59,1540,0.301,0.212,9.665,21.9,13.15411,80.33818
ACC1308,TRIP014,06-02-2024 08:00,1584,-0.123,0.97,9.871,16.6,13.16707,80.2561
ACC1309,TRIP014,06-02-2024 08:01,1628,1.287,-0.169,9.816,21.9,13.22698,80.24612
ACC1310,TRIP014,06-02-2024 08:01,1672,0.41,-0.297,9.676,21.9,13.04365,80.2992
ACC1311,TRIP014,06-02-2024 08:02,1716,0.543,-0.017,9.67,20.6,13.10782,80.33944
ACC1312,TRIP014,06-02-2024 08:03,1760,-0.442,-2.911,9.733,17.6,13.10384,80.32247
ACC1313,TRIP014,06-02-2024 08:04,1804,0.658,-0.23,9.687,10.1,13.11284,80.24148
ACC1314,TRIP014,06-02-2024 08:04,1848,0.09,-0.184,10.121,18.2,13.1153,80.26543
ACC1315,TRIP014,06-02-2024 08:05,1892,1.325,0.323,9.083,15.1,13.10754,80.30255
ACC1316,TRIP014,06-02-2024 08:06,1936,0.679,0.499,9.615,21.2,13.11275,80.35732
ACC1317,TRIP014,06-02-2024 08:07,1980,-0.037,0.688,9.609,13.6,13.08044,80.28285
ACC1318,TRIP014,06-02-2024 08:07,2024,0.076,0.292,9.745,9.5,13.19142,80.36208
ACC1319,TRIP014,06-02-2024 08:08,2068,0.311,-0.049,9.704,20.5,13.14091,80.31797
ACC1320,TRIP014,06-02-2024 08:09,2112,0.872,0.704,13.9,15.9,13.05729,80.25311
ACC1321,TRIP014,06-02-2024 08:09,2156,0.712,-0.366,9.599,17.6,13.05554,80.30922
ACC1322,TRIP014,06-02-2024 08:10,2200,-0.034,0.221,9.778,15.1,13.08876,80.31127
ACC1323,TRIP014,06-02-2024 08:11,2244,-0.595,-0.415,9.616,12.4,13.08386,80.37149
ACC1324,TRIP014,06-02-2024 08:12,2288,0.23,1.053,9.782,6.7,13.09376,80.31007
ACC1325,TRIP014,06-02-2024 08:12,2332,0.081,-0.103,9.424,1.8,13.03167,80.26577
ACC1326,TRIP014,06-02-2024 08:13,2376,1.044,-0.003,9.779,1.1,13.1056,80.29589
ACC1327,TRIP014,06-02-2024 08:14,2420,0.145,1.084,9.886,0,13.26262,80.24392
ACC1328,TRIP014,06-02-2024 08:15,2460,-0.52,0.102,9.43,0,13.1058,80.27462
ACC1329,TRIP015,06-02-2024 08:41,0,0.596,0.528,9.403,6.8,13.08569,80.30151
ACC1330,TRIP015,06-02-2024 08:41,25,0.27,0.073,9.525,9.4,13.06858,80.25674
ACC1331,TRIP015,06-02-2024 08:41,50,0.731,-0.025,9.546,11.4,12.93259,80.24069
ACC1332,TRIP015,06-02-2024 08:42,75,0.254,0.681,9.612,17.4,13.08188,80.24155
ACC1333,TRIP015,06-02-2024 08:42,100,0.458,0.031,9.614,20.8,13.02707,80.27479
ACC1334,TRIP015,06-02-2024 08:43,125,-0.457,2.278,9.853,43.7,13.19444,80.25712
