flag_id,trip_id,driver_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context
FLAG0817,TRIP132,DRV039,06-02-2024 12:43,1602,swerve,low,0.384,0,0.173,swerve detected. Combined score 0.173.,Motion: swerve | Audio: normal
FLAG0818,TRIP132,DRV039,06-02-2024 12:53,2160,harsh_braking,low,0.398,0,0.179,harsh braking detected. Combined score 0.179.,Motion: harsh_braking | Audio: normal
FLAG0819,TRIP132,DRV039,06-02-2024 12:59,2538,harsh_accel,low,0.489,0,0.22,harsh accel detected. Combined score 0.22.,Motion: harsh_accel | Audio: normal
FLAG0820,TRIP132,DRV039,06-02-2024 13:06,2988,swerve,low,0.173,0,0.078,swerve detected. Combined score 0.078.,Motion: swerve | Audio: normal
FLAG0821,TRIP132,DRV039,06-02-2024 13:12,3330,swerve,low,0.704,0,0.317,swerve detected. Combined score 0.317.,Motion: swerve | Audio: normal
FLAG0822,TRIP133,DRV039,06-02-2024 13:43,25,moderate_brake,low,0.256,0,0.115,moderate brake detected. Combined score 0.115.,Motion: moderate_brake | Audio: normal
FLAG0823,TRIP133,DRV039,06-02-2024 13:52,575,moderate_brake,low,0.215,0,0.097,moderate brake detected. Combined score 0.097.,Motion: moderate_brake | Audio: normal
FLAG0824,TRIP133,DRV039,06-02-2024 13:57,850,moderate_brake,low,0.332,0,0.149,moderate brake detected. Combined score 0.149.,Motion: moderate_brake | Audio: normal
FLAG0825,TRIP133,DRV039,06-02-2024 14:03,1250,conflict_moment,high,0.85,0.95,1,"harsh braking detected. elevated cabin audio (89 dB, 55s sustained). Combined score 1.0.",Motion: conflict_moment | Audio: conflict
FLAG0826,TRIP133,DRV039,06-02-2024 14:12,1775,harsh_accel,low,0.579,0,0.261,harsh accel detected. Combined score 0.261.,Motion: harsh_accel | Audio: normal
FLAG0827,TRIP133,DRV039,06-02-2024 14:14,1900,swerve,low,0.181,0,0.081,swerve detected. Combined score 0.081.,Motion: swerve | Audio: normal
FLAG0828,TRIP133,DRV039,06-02-2024 14:17,2050,harsh_braking,low,0.607,0,0.273,harsh braking detected. Combined score 0.273.,Motion: harsh_braking | Audio: normal
FLAG0829,TRIP133,DRV039,06-02-2024 14:23,2425,swerve,low,0.734,0,0.33,swerve detected. Combined score 0.33.,Motion: swerve | Audio: normal
FLAG0830,TRIP134,DRV039,06-02-2024 14:55,780,harsh_braking,low,0.604,0,0.272,harsh braking detected. Combined score 0.272.,Motion: harsh_braking | Audio: normal
FLAG0831,TRIP134,DRV039,06-02-2024 15:14,1920,swerve,low,0.496,0,0.223,swerve detected. Combined score 0.223.,Motion: swerve | Audio: normal
FLAG0832,TRIP134,DRV039,06-02-2024 15:19,2220,harsh_accel,low,0.675,0,0.304,harsh accel detected. Combined score 0.304.,Motion: harsh_accel | Audio: normal
FLAG0833,TRIP134,DRV039,06-02-2024 15:24,2520,harsh_braking,low,0.372,0,0.167,moderate brake detected. Combined score 0.167.,Motion: harsh_braking | Audio: normal
FLAG0834,TRIP134,DRV039,06-02-2024 15:30,2910,harsh_accel,low,0.635,0,0.286,harsh accel detected. Combined score 0.286.,Motion: harsh_accel | Audio: normal
FLAG0835,TRIP135,DRV039,06-02-2024 16:11,629,harsh_braking,low,0.501,0,0.225,harsh braking detected. Combined score 0.225.,Motion: harsh_braking | Audio: normal
FLAG0836,TRIP135,DRV039,06-02-2024 16:17,986,harsh_braking,low,0.376,0,0.169,harsh braking detected. Combined score 0.169.,Motion: harsh_braking | Audio: normal
FLAG0837,TRIP135,DRV039,06-02-2024 16:20,1156,harsh_braking,low,0.436,0,0.196,harsh braking detected. Combined score 0.196.,Motion: harsh_braking | Audio: normal
FLAG0838,TRIP135,DRV039,06-02-2024 16:32,1904,harsh_accel,low,0.443,0,0.199,harsh accel detected. Combined score 0.199.,Motion: harsh_accel | Audio: normal
FLAG0839,TRIP135,DRV039,06-02-2024 16:41,2431,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0840,TRIP135,DRV039,06-02-2024 16:46,2737,harsh_braking,low,0.829,0,0.373,harsh braking detected. Combined score 0.373.,Motion: harsh_braking | Audio: normal
FLAG0841,TRIP135,DRV039,06-02-2024 16:49,2924,harsh_accel,low,0.55,0,0.248,harsh accel detected. Combined score 0.248.,Motion: harsh_accel | Audio: normal
FLAG0842,TRIP135,DRV039,06-02-2024 16:52,3077,harsh_braking,low,0.496,0,0.223,harsh braking detected. Combined score 0.223.,Motion: harsh_braking | Audio: normal
FLAG0843,TRIP135,DRV039,06-02-2024 16:58,3451,swerve,low,0.383,0,0.172,swerve detected. Combined score 0.172.,Motion: swerve | Audio: normal
FLAG0844,TRIP136,DRV039,06-02-2024 17:28,592,harsh_accel,low,0.389,0,0.175,harsh accel detected. Combined score 0.175.,Motion: harsh_accel | Audio: normal
FLAG0845,TRIP137,DRV039,06-02-2024 18:07,96,swerve,low,0.651,0,0.293,swerve detected. Combined score 0.293.,Motion: swerve | Audio: normal
FLAG0846,TRIP137,DRV039,06-02-2024 18:21,928,moderate_brake,low,0.233,0,0.105,moderate brake detected. Combined score 0.105.,Motion: moderate_brake | Audio: normal
FLAG0847,TRIP137,DRV039,06-02-2024 18:24,1088,swerve,low,0.568,0,0.256,swerve detected. Combined score 0.256.,Motion: swerve | Audio: normal
FLAG0848,TRIP137,DRV039,06-02-2024 18:28,1360,conflict_moment,high,0.495,0.95,0.894,"harsh braking detected. elevated cabin audio (92 dB, 67s sustained). Combined score 0.894.",Motion: conflict_moment | Audio: conflict
FLAG0849,TRIP137,DRV039,06-02-2024 18:42,2208,harsh_braking,low,0.459,0,0.207,harsh braking detected. Combined score 0.207.,Motion: harsh_braking | Audio: normal
FLAG0850,TRIP137,DRV039,06-02-2024 18:48,2560,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0851,TRIP138,DRV040,06-02-2024 17:27,418,harsh_accel,low,0.403,0,0.181,harsh accel detected. Combined score 0.181.,Motion: harsh_accel | Audio: normal
FLAG0852,TRIP138,DRV040,06-02-2024 17:30,570,harsh_accel,low,0.599,0,0.27,harsh accel detected. Combined score 0.27.,Motion: harsh_accel | Audio: normal
FLAG0853,TRIP138,DRV040,06-02-2024 17:33,760,harsh_braking,low,0.787,0,0.354,harsh braking detected. Combined score 0.354.,Motion: harsh_braking | Audio: normal
FLAG0854,TRIP138,DRV040,06-02-2024 17:40,1140,swerve,low,0.611,0,0.275,swerve detected. Combined score 0.275.,Motion: swerve | Audio: normal
FLAG0855,TRIP139,DRV040,06-02-2024 18:15,0,swerve,low,0.241,0,0.108,swerve detected. Combined score 0.108.,Motion: swerve | Audio: normal
FLAG0856,TRIP139,DRV040,06-02-2024 18:17,140,swerve,low,0.312,0,0.14,swerve detected. Combined score 0.14.,Motion: swerve | Audio: normal
FLAG0857,TRIP139,DRV040,06-02-2024 18:20,315,moderate_brake,low,0.33,0,0.149,moderate brake detected. Combined score 0.149.,Motion: moderate_brake | Audio: normal
FLAG0858,TRIP139,DRV040,06-02-2024 18:24,595,harsh_accel,low,0.564,0,0.254,moderate brake detected. Combined score 0.254.,Motion: harsh_accel | Audio: normal
FLAG0859,TRIP139,DRV040,06-02-2024 18:31,1015,harsh_accel,low,0.39,0,0.176,swerve detected. Combined score 0.176.,Motion: harsh_accel | Audio: normal
FLAG0860,TRIP140,DRV040,06-02-2024 19:15,408,harsh_accel,low,0.288,0,0.13,harsh accel detected. Combined score 0.13.,Motion: harsh_accel | Audio: normal
FLAG0861,TRIP140,DRV040,06-02-2024 19:18,578,harsh_accel,low,0.505,0,0.227,harsh accel detected. Combined score 0.227.,Motion: harsh_accel | Audio: normal
FLAG0862,TRIP140,DRV040,06-02-2024 19:21,748,swerve,low,0.532,0,0.239,swerve detected. Combined score 0.239.,Motion: swerve | Audio: normal
FLAG0863,TRIP140,DRV040,06-02-2024 19:24,952,harsh_braking,medium,0.95,0,0.427,moderate brake detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0864,TRIP140,DRV040,06-02-2024 19:29,1224,harsh_braking,low,0.812,0,0.365,moderate brake detected. Combined score 0.365.,Motion: harsh_braking | Audio: normal
FLAG0865,TRIP140,DRV040,06-02-2024 19:35,1564,moderate_brake,low,0.317,0,0.143,moderate brake detected. Combined score 0.143.,Motion: moderate_brake | Audio: normal
FLAG0866,TRIP140,DRV040,06-02-2024 19:37,1700,harsh_braking,low,0.807,0,0.363,harsh braking detected. Combined score 0.363.,Motion: harsh_braking | Audio: normal
FLAG0867,TRIP140,DRV040,06-02-2024 19:40,1870,moderate_brake,low,0.327,0,0.147,swerve detected. Combined score 0.147.,Motion: moderate_brake | Audio: normal
FLAG0868,TRIP141,DRV040,06-02-2024 20:19,74,harsh_braking,low,0.829,0,0.373,pothole detected. Combined score 0.373.,Motion: harsh_braking | Audio: normal
FLAG0869,TRIP141,DRV040,06-02-2024 20:29,666,moderate_brake,low,0.137,0,0.062,moderate brake detected. Combined score 0.062.,Motion: moderate_brake | Audio: normal
FLAG0870,TRIP141,DRV040,06-02-2024 20:34,962,swerve,low,0.628,0,0.283,moderate brake detected. Combined score 0.283.,Motion: swerve | Audio: normal
FLAG0871,TRIP141,DRV040,06-02-2024 20:40,1369,moderate_brake,low,0.173,0,0.078,moderate brake detected. Combined score 0.078.,Motion: moderate_brake | Audio: normal
FLAG0872,TRIP141,DRV040,06-02-2024 20:43,1517,moderate_brake,low,0.313,0,0.141,moderate brake detected. Combined score 0.141.,Motion: moderate_brake | Audio: normal
FLAG0873,TRIP141,DRV040,06-02-2024 20:47,1776,swerve,low,0.434,0,0.195,swerve detected. Combined score 0.195.,Motion: swerve | Audio: normal
FLAG0874,TRIP141,DRV040,06-02-2024 20:51,1998,moderate_brake,low,0.323,0,0.145,moderate brake detected. Combined score 0.145.,Motion: moderate_brake | Audio: normal
FLAG0875,TRIP141,DRV040,06-02-2024 20:59,2479,harsh_accel,low,0.673,0,0.303,harsh accel detected. Combined score 0.303.,Motion: harsh_accel | Audio: normal
FLAG0876,TRIP142,DRV040,06-02-2024 21:44,60,harsh_accel,low,0.546,0,0.246,harsh accel detected. Combined score 0.246.,Motion: harsh_accel | Audio: normal
FLAG0877,TRIP142,DRV040,06-02-2024 21:46,220,harsh_accel,low,0.631,0,0.284,harsh accel detected. Combined score 0.284.,Motion: harsh_accel | Audio: normal
FLAG0878,TRIP142,DRV040,06-02-2024 21:57,880,harsh_braking,low,0.437,0,0.197,moderate brake detected. Combined score 0.197.,Motion: harsh_braking | Audio: normal
FLAG0879,TRIP142,DRV040,06-02-2024 22:05,1340,harsh_braking,medium,0.917,0,0.413,harsh braking detected. Combined score 0.413.,Motion: harsh_braking | Audio: normal
FLAG0880,TRIP142,DRV040,06-02-2024 22:08,1540,moderate_brake,low,0.18,0,0.081,moderate brake detected. Combined score 0.081.,Motion: moderate_brake | Audio: normal
FLAG0881,TRIP142,DRV040,06-02-2024 22:13,1820,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0882,TRIP142,DRV040,06-02-2024 22:24,2480,moderate_brake,low,0.112,0,0.05,moderate brake detected. Combined score 0.05.,Motion: moderate_brake | Audio: normal
FLAG0883,TRIP142,DRV040,06-02-2024 22:27,2640,harsh_accel,low,0.665,0,0.299,harsh accel detected. Combined score 0.299.,Motion: harsh_accel | Audio: normal
FLAG0884,TRIP143,DRV041,06-02-2024 12:24,105,harsh_accel,low,0.403,0,0.181,harsh accel detected. Combined score 0.181.,Motion: harsh_accel | Audio: normal
FLAG0885,TRIP143,DRV041,06-02-2024 12:33,645,swerve,low,0.44,0,0.198,swerve detected. Combined score 0.198.,Motion: swerve | Audio: normal
FLAG0886,TRIP143,DRV041,06-02-2024 12:43,1200,harsh_accel,low,0.679,0,0.306,harsh accel detected. Combined score 0.306.,Motion: harsh_accel | Audio: normal
FLAG0887,TRIP143,DRV041,06-02-2024 12:46,1410,harsh_accel,low,0.508,0,0.229,harsh accel detected. Combined score 0.229.,Motion: harsh_accel | Audio: normal
FLAG0888,TRIP143,DRV041,06-02-2024 12:49,1605,moderate_brake,low,0.292,0,0.131,moderate brake detected. Combined score 0.131.,Motion: moderate_brake | Audio: normal
FLAG0889,TRIP144,DRV041,06-02-2024 13:09,261,harsh_braking,low,0.345,0,0.155,harsh braking detected. Combined score 0.155.,Motion: harsh_braking | Audio: normal
FLAG0890,TRIP144,DRV041,06-02-2024 13:14,551,harsh_accel,low,0.614,0,0.276,swerve detected. Combined score 0.276.,Motion: harsh_accel | Audio: normal
FLAG0891,TRIP144,DRV041,06-02-2024 13:19,841,moderate_brake,low,0.109,0,0.049,moderate brake detected. Combined score 0.049.,Motion: moderate_brake | Audio: normal
FLAG0892,TRIP144,DRV041,06-02-2024 13:29,1440,conflict_moment,high,0,0.95,0.522,"elevated cabin audio (80 dB, 44s sustained). Combined score 0.522.",Motion: conflict_moment | Audio: conflict
FLAG0893,TRIP145,DRV041,06-02-2024 13:57,203,harsh_accel,low,0.382,0,0.172,harsh accel detected. Combined score 0.172.,Motion: harsh_accel | Audio: normal
FLAG0894,TRIP145,DRV041,06-02-2024 14:01,435,harsh_accel,low,0.66,0,0.297,harsh accel detected. Combined score 0.297.,Motion: harsh_accel | Audio: normal
FLAG0895,TRIP145,DRV041,06-02-2024 14:04,645,conflict_moment,medium,0,0.833,0.458,"elevated cabin audio (93 dB, 61s sustained). Combined score 0.458.",Motion: conflict_moment | Audio: conflict
FLAG0896,TRIP145,DRV041,06-02-2024 14:22,1682,harsh_braking,medium,0.858,0,0.386,harsh braking detected. Combined score 0.386.,Motion: harsh_braking | Audio: normal
FLAG0897,TRIP146,DRV041,06-02-2024 15:00,160,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0898,TRIP146,DRV041,06-02-2024 15:04,400,harsh_accel,low,0.571,0,0.257,harsh accel detected. Combined score 0.257.,Motion: harsh_accel | Audio: normal
FLAG0899,TRIP146,DRV041,06-02-2024 15:10,720,moderate_brake,low,0.1,0,0.045,moderate brake detected. Combined score 0.045.,Motion: moderate_brake | Audio: normal
FLAG0900,TRIP146,DRV041,06-02-2024 15:16,1080,harsh_braking,medium,0.902,0,0.406,moderate brake detected. Combined score 0.406.,Motion: harsh_braking | Audio: normal
FLAG0901,TRIP146,DRV041,06-02-2024 15:25,1640,swerve,low,0.584,0,0.263,swerve detected. Combined score 0.263.,Motion: swerve | Audio: normal
FLAG0902,TRIP146,DRV041,06-02-2024 15:29,1880,harsh_accel,low,0.339,0,0.153,harsh accel detected. Combined score 0.153.,Motion: harsh_accel | Audio: normal
FLAG0903,TRIP146,DRV041,06-02-2024 15:34,2160,harsh_accel,low,0.506,0,0.228,harsh accel detected. Combined score 0.228.,Motion: harsh_accel | Audio: normal
FLAG0904,TRIP146,DRV041,06-02-2024 15:36,2320,harsh_braking,medium,0.861,0,0.387,swerve detected. Combined score 0.387.,Motion: harsh_braking | Audio: normal
FLAG0905,TRIP146,DRV041,06-02-2024 15:41,2600,harsh_braking,medium,0.908,0,0.409,moderate brake detected. Combined score 0.409.,Motion: harsh_braking | Audio: normal
FLAG0906,TRIP146,DRV041,06-02-2024 15:48,3000,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0907,TRIP146,DRV041,06-02-2024 15:52,3240,harsh_accel,low,0.408,0,0.184,harsh accel detected. Combined score 0.184.,Motion: harsh_accel | Audio: normal
FLAG0908,TRIP146,DRV041,06-02-2024 15:55,3440,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0909,TRIP147,DRV041,06-02-2024 16:36,528,moderate_brake,low,0.256,0,0.115,moderate brake detected. Combined score 0.115.,Motion: moderate_brake | Audio: normal
FLAG0910,TRIP147,DRV041,06-02-2024 16:40,744,conflict_moment,high,0.95,0.95,1,"harsh braking detected. elevated cabin audio (90 dB, 38s sustained). Combined score 1.0.",Motion: conflict_moment | Audio: conflict
FLAG0911,TRIP147,DRV041,06-02-2024 16:53,1512,moderate_brake,low,0.137,0,0.062,moderate brake detected. Combined score 0.062.,Motion: moderate_brake | Audio: normal
FLAG0912,TRIP147,DRV041,06-02-2024 16:55,1656,harsh_accel,low,0.687,0,0.309,harsh accel detected. Combined score 0.309.,Motion: harsh_accel | Audio: normal
FLAG0913,TRIP147,DRV041,06-02-2024 16:59,1872,harsh_braking,low,0.828,0,0.373,harsh braking detected. Combined score 0.373.,Motion: harsh_braking | Audio: normal
FLAG0914,TRIP147,DRV041,06-02-2024 17:07,2352,swerve,low,0.566,0,0.255,swerve detected. Combined score 0.255.,Motion: swerve | Audio: normal
FLAG0915,TRIP147,DRV041,06-02-2024 17:18,3000,harsh_accel,low,0.372,0,0.167,harsh accel detected. Combined score 0.167.,Motion: harsh_accel | Audio: normal
FLAG0916,TRIP148,DRV042,06-02-2024 17:05,0,swerve,low,0.176,0,0.079,swerve detected. Combined score 0.079.,Motion: swerve | Audio: normal
FLAG0917,TRIP148,DRV042,06-02-2024 17:08,210,harsh_accel,low,0.679,0,0.306,moderate brake detected. Combined score 0.306.,Motion: harsh_accel | Audio: normal
FLAG0918,TRIP148,DRV042,06-02-2024 17:19,840,harsh_braking,medium,0.906,0,0.408,harsh braking detected. Combined score 0.408.,Motion: harsh_braking | Audio: normal
FLAG0919,TRIP148,DRV042,06-02-2024 17:30,1500,swerve,low,0.638,0,0.287,moderate brake detected. Combined score 0.287.,Motion: swerve | Audio: normal
FLAG0920,TRIP148,DRV042,06-02-2024 17:36,1890,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0921,TRIP148,DRV042,06-02-2024 17:41,2160,swerve,low,0.214,0,0.096,swerve detected. Combined score 0.096.,Motion: swerve | Audio: normal
FLAG0922,TRIP148,DRV042,06-02-2024 17:47,2520,harsh_braking,low,0.586,0,0.264,harsh braking detected. Combined score 0.264.,Motion: harsh_braking | Audio: normal
FLAG0923,TRIP148,DRV042,06-02-2024 17:50,2700,harsh_braking,medium,0.894,0,0.402,harsh braking detected. Combined score 0.402.,Motion: harsh_braking | Audio: normal
FLAG0924,TRIP148,DRV042,06-02-2024 17:53,2880,harsh_accel,low,0.582,0,0.262,harsh accel detected. Combined score 0.262.,Motion: harsh_accel | Audio: normal
FLAG0925,TRIP148,DRV042,06-02-2024 18:01,3360,swerve,low,0.525,0,0.236,swerve detected. Combined score 0.236.,Motion: swerve | Audio: normal
FLAG0926,TRIP148,DRV042,06-02-2024 18:04,3570,swerve,low,0.729,0,0.328,swerve detected. Combined score 0.328.,Motion: swerve | Audio: normal
FLAG0927,TRIP149,DRV042,06-02-2024 18:41,82,moderate_brake,low,0.269,0,0.121,moderate brake detected. Combined score 0.121.,Motion: moderate_brake | Audio: normal
FLAG0928,TRIP149,DRV042,06-02-2024 18:46,369,harsh_braking,medium,0.95,0,0.427,harsh accel detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0929,TRIP149,DRV042,06-02-2024 18:50,615,swerve,low,0.553,0,0.249,moderate brake detected. Combined score 0.249.,Motion: swerve | Audio: normal
FLAG0930,TRIP149,DRV042,06-02-2024 18:59,1148,moderate_brake,low,0.136,0,0.061,moderate brake detected. Combined score 0.061.,Motion: moderate_brake | Audio: normal
FLAG0931,TRIP149,DRV042,06-02-2024 19:04,1476,swerve,low,0.321,0,0.144,swerve detected. Combined score 0.144.,Motion: swerve | Audio: normal
FLAG0932,TRIP149,DRV042,06-02-2024 19:06,1599,moderate_brake,low,0.193,0,0.087,moderate brake detected. Combined score 0.087.,Motion: moderate_brake | Audio: normal
FLAG0933,TRIP149,DRV042,06-02-2024 19:10,1845,conflict_moment,high,0,0.933,0.513,"elevated cabin audio (94 dB, 74s sustained). Combined score 0.513.",Motion: conflict_moment | Audio: conflict
FLAG0934,TRIP149,DRV042,06-02-2024 19:14,2091,moderate_brake,low,0.221,0,0.099,moderate brake detected. Combined score 0.099.,Motion: moderate_brake | Audio: normal
FLAG0935,TRIP149,DRV042,06-02-2024 19:21,2501,swerve,low,0.747,0,0.336,swerve detected. Combined score 0.336.,Motion: swerve | Audio: normal
FLAG0936,TRIP150,DRV042,06-02-2024 19:34,0,swerve,low,0.623,0,0.28,pothole detected. Combined score 0.28.,Motion: swerve | Audio: normal
FLAG0937,TRIP150,DRV042,06-02-2024 19:39,330,harsh_braking,low,0.646,0,0.291,harsh braking detected. Combined score 0.291.,Motion: harsh_braking | Audio: normal
FLAG0938,TRIP150,DRV042,06-02-2024 19:43,594,harsh_braking,low,0.801,0,0.36,pothole detected. Combined score 0.36.,Motion: harsh_braking | Audio: normal
FLAG0939,TRIP150,DRV042,06-02-2024 19:50,990,moderate_brake,low,0.274,0,0.123,moderate brake detected. Combined score 0.123.,Motion: moderate_brake | Audio: normal
FLAG0940,TRIP150,DRV042,06-02-2024 19:56,1320,harsh_braking,low,0.683,0,0.307,harsh braking detected. Combined score 0.307.,Motion: harsh_braking | Audio: normal
FLAG0941,TRIP150,DRV042,06-02-2024 20:00,1562,harsh_accel,low,0.494,0,0.222,moderate brake detected. Combined score 0.222.,Motion: harsh_accel | Audio: normal
FLAG0942,TRIP150,DRV042,06-02-2024 20:05,1892,harsh_accel,low,0.695,0,0.313,harsh accel detected. Combined score 0.313.,Motion: harsh_accel | Audio: normal
FLAG0943,TRIP150,DRV042,06-02-2024 20:10,2178,harsh_accel,low,0.31,0,0.14,harsh accel detected. Combined score 0.14.,Motion: harsh_accel | Audio: normal
FLAG0944,TRIP150,DRV042,06-02-2024 20:12,2332,harsh_accel,low,0.37,0,0.167,harsh accel detected. Combined score 0.167.,Motion: harsh_accel | Audio: normal
FLAG0945,TRIP150,DRV042,06-02-2024 20:16,2574,harsh_braking,low,0.769,0,0.346,harsh braking detected. Combined score 0.346.,Motion: harsh_braking | Audio: normal
FLAG0946,TRIP150,DRV042,06-02-2024 20:19,2750,moderate_brake,low,0.196,0,0.088,moderate brake detected. Combined score 0.088.,Motion: moderate_brake | Audio: normal
FLAG0947,TRIP150,DRV042,06-02-2024 20:22,2882,harsh_accel,low,0.632,0,0.284,swerve detected. Combined score 0.284.,Motion: harsh_accel | Audio: normal
FLAG0948,TRIP150,DRV042,06-02-2024 20:30,3388,swerve,low,0.7,0,0.315,harsh accel detected. Combined score 0.315.,Motion: swerve | Audio: normal
FLAG0949,TRIP151,DRV043,06-02-2024 12:22,203,harsh_braking,low,0.409,0,0.184,harsh braking detected. Combined score 0.184.,Motion: harsh_braking | Audio: normal
FLAG0950,TRIP151,DRV043,06-02-2024 12:25,377,harsh_accel,low,0.68,0,0.306,harsh accel detected. Combined score 0.306.,Motion: harsh_accel | Audio: normal
FLAG0951,TRIP151,DRV043,06-02-2024 12:30,696,moderate_brake,low,0.182,0,0.082,moderate brake detected. Combined score 0.082.,Motion: moderate_brake | Audio: normal
FLAG0952,TRIP151,DRV043,06-02-2024 12:34,928,harsh_accel,low,0.646,0,0.291,harsh braking detected. Combined score 0.291.,Motion: harsh_accel | Audio: normal
FLAG0953,TRIP151,DRV043,06-02-2024 12:39,1218,harsh_braking,low,0.777,0,0.35,harsh braking detected. Combined score 0.35.,Motion: harsh_braking | Audio: normal
FLAG0954,TRIP151,DRV043,06-02-2024 12:43,1479,harsh_braking,low,0.715,0,0.322,harsh braking detected. Combined score 0.322.,Motion: harsh_braking | Audio: normal
FLAG0955,TRIP151,DRV043,06-02-2024 12:48,1798,harsh_braking,medium,0.95,0,0.427,harsh accel detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0956,TRIP151,DRV043,06-02-2024 12:59,2407,swerve,low,0.692,0,0.311,moderate brake detected. Combined score 0.311.,Motion: swerve | Audio: normal
FLAG0957,TRIP151,DRV043,06-02-2024 13:10,3103,swerve,low,0.358,0,0.161,swerve detected. Combined score 0.161.,Motion: swerve | Audio: normal
FLAG0958,TRIP152,DRV043,06-02-2024 13:36,280,harsh_accel,low,0.44,0,0.198,harsh accel detected. Combined score 0.198.,Motion: harsh_accel | Audio: normal
FLAG0959,TRIP152,DRV043,06-02-2024 13:50,1120,harsh_braking,low,0.521,0,0.234,harsh braking detected. Combined score 0.234.,Motion: harsh_braking | Audio: normal
FLAG0960,TRIP152,DRV043,06-02-2024 13:57,1505,harsh_braking,low,0.476,0,0.214,harsh braking detected. Combined score 0.214.,Motion: harsh_braking | Audio: normal
FLAG0961,TRIP152,DRV043,06-02-2024 14:07,2135,harsh_braking,low,0.608,0,0.274,harsh braking detected. Combined score 0.274.,Motion: harsh_braking | Audio: normal
FLAG0962,TRIP152,DRV043,06-02-2024 14:09,2275,harsh_braking,low,0.404,0,0.182,harsh braking detected. Combined score 0.182.,Motion: harsh_braking | Audio: normal
FLAG0963,TRIP152,DRV043,06-02-2024 14:12,2450,swerve,low,0.178,0,0.08,swerve detected. Combined score 0.08.,Motion: swerve | Audio: normal
FLAG0964,TRIP152,DRV043,06-02-2024 14:17,2730,harsh_accel,low,0.546,0,0.246,harsh accel detected. Combined score 0.246.,Motion: harsh_accel | Audio: normal
FLAG0965,TRIP153,DRV043,06-02-2024 14:42,76,harsh_accel,low,0.368,0,0.166,moderate brake detected. Combined score 0.166.,Motion: harsh_accel | Audio: normal
FLAG0966,TRIP153,DRV043,06-02-2024 14:46,342,harsh_braking,low,0.582,0,0.262,pothole detected. Combined score 0.262.,Motion: harsh_braking | Audio: normal
FLAG0967,TRIP153,DRV043,06-02-2024 14:53,765,conflict_moment,high,0,0.95,0.522,"elevated cabin audio (82 dB, 44s sustained). Combined score 0.522.",Motion: conflict_moment | Audio: conflict
FLAG0968,TRIP153,DRV043,06-02-2024 15:00,1140,swerve,low,0.346,0,0.156,swerve detected. Combined score 0.156.,Motion: swerve | Audio: normal
FLAG0969,TRIP153,DRV043,06-02-2024 15:13,1976,swerve,low,0.357,0,0.161,moderate brake detected. Combined score 0.161.,Motion: swerve | Audio: normal
FLAG0970,TRIP154,DRV043,06-02-2024 15:35,144,moderate_brake,low,0.199,0,0.09,moderate brake detected. Combined score 0.09.,Motion: moderate_brake | Audio: normal
FLAG0971,TRIP154,DRV043,06-02-2024 15:42,544,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0972,TRIP154,DRV043,06-02-2024 15:47,848,moderate_brake,low,0.331,0,0.149,swerve detected. Combined score 0.149.,Motion: moderate_brake | Audio: normal
FLAG0973,TRIP154,DRV043,06-02-2024 15:51,1136,harsh_braking,low,0.552,0,0.248,harsh braking detected. Combined score 0.248.,Motion: harsh_braking | Audio: normal
FLAG0974,TRIP154,DRV043,06-02-2024 15:55,1376,harsh_accel,low,0.637,0,0.287,harsh accel detected. Combined score 0.287.,Motion: harsh_accel | Audio: normal
FLAG0975,TRIP154,DRV043,06-02-2024 15:59,1568,swerve,low,0.763,0,0.343,swerve detected. Combined score 0.343.,Motion: swerve | Audio: normal
FLAG0976,TRIP155,DRV043,06-02-2024 16:26,242,harsh_accel,low,0.5,0,0.225,harsh accel detected. Combined score 0.225.,Motion: harsh_accel | Audio: normal
FLAG0977,TRIP155,DRV043,06-02-2024 16:45,1386,harsh_braking,low,0.737,0,0.332,harsh braking detected. Combined score 0.332.,Motion: harsh_braking | Audio: normal
FLAG0978,TRIP156,DRV043,06-02-2024 17:11,180,swerve,low,0.325,0,0.146,swerve detected. Combined score 0.146.,Motion: swerve | Audio: normal
